#{"t_start": 1675862882.1753743, "env_id": "fingers_multiprocessing-v0"}
r,l,t
-107.732836,1001,7.562448
-109.999376,1001,12.324192
-94.176536,1001,16.948343
-69.631055,1001,21.781117
-26.234165,1001,26.523308
-30.269391,1001,31.297415
-33.2359,1001,36.066608
-41.723979,1001,40.914109
-110.445583,1001,45.666873
-48.328303,1001,50.448914
-45.263327,1001,55.311332
-119.57667,1001,60.026
-11.820358,1001,65.011033
-54.479021,1001,69.862379
-44.691661,1001,74.758653
-96.32443,1001,79.498975
-75.961637,1001,84.458847
-74.752325,1001,89.160135
-81.216958,1001,94.06552
-69.155018,1001,98.946276
-56.312199,1001,103.812397
-31.865911,1001,108.613344
-54.360093,1001,113.615208
-66.391098,1001,118.481718
-43.58571,1001,123.436664
-23.153806,1001,128.289651
-78.196071,1001,133.117313
-84.335707,1001,138.071579
-38.375869,1001,142.911158
-47.681758,1001,147.838962
-20.753307,1001,152.694255
-61.636459,1001,157.686455
-75.212727,1001,162.547411
-41.040732,1001,167.519141
-40.831341,1001,172.620256
-59.307061,1001,177.593974
-4.021718,344,179.28413
-53.556499,1001,184.162853
-39.587494,1001,189.144202
-28.533893,1001,193.955835
-60.364564,1001,198.963416
-31.634422,1001,203.822701
-45.239172,1001,208.794026
-29.493119,1001,213.629867
-48.580102,1001,218.639934
-44.408529,1001,223.602805
-19.00489,1001,228.628026
-44.486236,1001,233.521008
-38.958452,1001,238.578677
-27.290034,1001,243.52635
-41.937279,1001,248.534971
-41.38903,1001,253.4083
-17.372108,1001,258.473657
-41.682188,1001,263.35236
-54.789654,1001,268.276052
-15.491627,1001,273.278362
-19.819279,1001,278.224609
-31.51809,1001,283.270741
-15.119864,1001,288.291016
-25.126607,1001,293.294841
-24.31082,1001,298.26696
-39.99656,1001,303.239612
-43.866026,1001,308.456019
-56.119797,1001,313.945854
-16.321092,1001,319.490866
-37.674934,1001,324.89313
-24.356184,1001,330.66754
-40.598954,1001,335.830416
-34.888481,1001,341.304692
-23.835074,1001,346.299739
-24.094074,1001,351.363587
-33.322323,1001,356.240058
-52.606601,1001,361.160934
-46.637189,1001,366.269213
-31.267466,1001,371.246585
-60.65451,1001,376.248978
-23.75704,1001,381.105604
-33.538723,1001,386.126533
-2.985611,140,386.783924
-24.790523,1001,391.716331
-21.012505,1001,396.728511
-44.095968,1001,401.678242
-58.223155,1001,406.768451
-21.924722,1001,411.736624
-44.71036,1001,416.79492
-26.517497,1001,421.808768
-26.518215,1001,426.838977
-42.518936,1001,431.808059
-30.692707,1001,436.883904
-23.677681,1001,441.800583
-34.495692,1001,446.815207
-31.181789,1001,451.667937
-40.732187,1001,456.742611
-23.0879,1001,461.686554
-39.62125,1001,466.762634
-44.190222,1001,471.711079
-18.353426,1001,476.683939
-26.712508,1001,481.641796
-15.348126,1001,486.72111
-72.369811,1001,491.702539
-36.432199,1001,496.701622
-42.627853,1001,501.586452
-22.546558,1001,506.58901
-17.412209,1001,511.499563
-23.809755,1001,516.461969
-17.518367,1001,521.535852
-27.191822,1001,526.504053
-15.493089,1001,531.581099
-26.129258,1001,536.550397
-43.360137,1001,541.654071
-64.556142,1001,546.700588
-28.752033,1001,551.731956
-63.981861,1001,556.714677
-37.944188,1001,561.789645
-38.135029,1001,566.784621
-18.722977,1001,571.795317
-48.46091,1001,576.705897
-55.876407,1001,581.732805
-28.515232,1001,586.75143
-25.291196,1001,591.686968
-29.244563,1001,596.648356
-32.25672,1001,601.661788
-28.981595,1001,606.630977
-46.347005,1001,611.627158
-31.197151,1001,616.615103
-33.024222,1001,621.747951
-63.933189,1001,626.689263
-25.190327,1001,631.793818
-30.357011,1001,636.754331
-54.512665,1001,641.79813
-45.042669,1001,646.783468
-53.784964,1001,651.897541
-40.62778,1001,656.786472
-32.620778,1001,661.738945
-22.528932,1001,666.734936
-33.972255,1001,671.71018
-29.96471,1001,676.70452
-21.773547,1001,681.767487
-30.902738,1001,686.788117
-14.290228,1001,692.133652
-54.110813,1001,697.627247
-44.239153,1001,702.790916
-13.479294,1001,707.915765
-30.901947,1001,713.670065
-60.479948,1001,718.762814
-67.584461,1001,723.751443
-46.033917,1001,728.741202
-24.119759,1001,734.202901
-37.823318,1001,739.313463
-34.520157,1001,744.521072
-49.96514,1001,749.774609
-45.632508,1001,754.810653
-35.922045,1001,759.662278
-14.760968,1001,764.40461
-63.877698,1001,769.211106
-30.921585,1001,773.941144
-61.947799,1001,778.749265
-57.294766,1001,783.546112
-27.411176,1001,788.388886
-26.95212,1001,793.160393
-51.255012,1001,797.986068
-14.576116,1001,802.759781
-33.550943,1001,807.560168
-38.226533,1001,812.452471
-60.944983,1001,817.571736
-32.3477,1001,822.908819
-12.537884,1001,828.167506
-15.961109,1001,833.05354
-17.37974,1001,837.782521
-22.056162,1001,842.977458
-51.041043,1001,848.198031
-24.178702,1001,855.084026
-14.7831,1001,860.586438
-22.394747,1001,865.622477
-47.762445,1001,871.053514
-49.188089,1001,875.914432
-24.71895,1001,880.790185
-39.522675,1001,885.541938
-12.830083,1001,890.739702
-32.507681,1001,895.811118
-50.41906,1001,901.999699
-15.80336,1001,907.402202
-33.703696,1001,912.758552
-24.359927,1001,918.28007
-40.284036,1001,923.730026
-17.808361,1001,928.616183
-31.561171,1001,933.869712
-44.590442,1001,939.401631
-37.549784,1001,944.721715
-45.462882,1001,950.088755
-62.510856,1001,955.374827
-31.516771,1001,960.815526
-19.597839,1001,966.243548
-34.517967,1001,971.418147
-45.092206,1001,976.674699
-46.816851,1001,981.95634
-75.766834,1001,987.281012
-39.686089,1001,992.534997
-17.898602,1001,997.77158
-68.956372,1001,1003.029379
-18.688325,1001,1008.211393
-35.359766,1001,1013.112644
-49.713239,1001,1018.375435
-28.444055,1001,1023.197679
-47.746296,1001,1028.671749
-34.111729,1001,1033.93355
-33.988372,1001,1039.339836
-9.851119,1001,1044.326137
-37.238871,1001,1049.435012
-58.975714,1001,1054.505613
-46.420945,1001,1059.91872
-28.539919,1001,1065.133018
-58.763612,1001,1070.364364
-23.442455,1001,1075.687938
-50.441966,1001,1081.027916
-17.419516,1001,1086.915949
-55.073073,1001,1092.775931
-23.975676,1001,1098.182662
-42.220995,1001,1103.372633
-55.109708,1001,1108.558588
-20.557945,1001,1113.729827
-34.928822,1001,1119.153352
-27.511909,1001,1124.41927
-55.142562,1001,1129.616466
-33.213855,1001,1134.727104
-23.249407,1001,1140.013923
-36.365669,1001,1145.20773
-32.266633,1001,1150.761441
-29.738444,1001,1155.899406
-44.795902,1001,1160.99929
-2.992983,145,1161.677658
-27.723687,1001,1167.059184
-24.401913,1001,1172.665724
-2.738793,134,1173.385331
